,accuracy,val_accuracy,loss,val_loss
127,0.9890263676643372,0.9525456428527832,0.029137173667550087,0.22072391211986542
128,0.9892297983169556,0.9508163332939148,0.029804164543747902,0.2240026593208313
129,0.9890645146369934,0.9515284299850464,0.02874128334224224,0.22459693253040314
130,0.9891535043716431,0.9510197639465332,0.0288248211145401,0.21978281438350677
131,0.9891408085823059,0.9482223987579346,0.029762353748083115,0.258561372756958
132,0.9895985722541809,0.9407964944839478,0.02771117351949215,0.30331480503082275
133,0.9898782968521118,0.9510197639465332,0.02666269987821579,0.2189124971628189
134,0.9894841313362122,0.9441534280776978,0.027675719931721687,0.2900453805923462
135,0.9920908212661743,0.9526473879814148,0.021641654893755913,0.21399424970149994
136,0.9928410649299622,0.9533085823059082,0.019817408174276352,0.22492676973342896
137,0.9926248788833618,0.9526982307434082,0.01987917348742485,0.2193678468465805
138,0.9929682016372681,0.9513758420944214,0.019212961196899414,0.24548186361789703
139,0.9926630258560181,0.9521896243095398,0.01911463961005211,0.22948172688484192
140,0.9931970834732056,0.9521896243095398,0.01875332184135914,0.24284180998802185
141,0.9931589365005493,0.9519352912902832,0.01866488717496395,0.2515069246292114
142,0.9934641122817993,0.9517318606376648,0.01799977757036686,0.2396509200334549
143,0.9934514164924622,0.9503585696220398,0.018286684527993202,0.26087814569473267
144,0.993438720703125,0.9533085823059082,0.017561374232172966,0.2372027337551117
145,0.9938074350357056,0.9519861936569214,0.016680389642715454,0.2530585527420044
146,0.9934895634651184,0.9524438977241516,0.01728174276649952,0.2503558099269867
147,0.9934005737304688,0.9500025510787964,0.01784485951066017,0.2715199291706085
148,0.9931207895278931,0.9507145881652832,0.018203215673565865,0.2662059962749481
149,0.9931080937385559,0.9519861936569214,0.01843198388814926,0.2504030764102936
150,0.9933751225471497,0.950104296207428,0.017315376549959183,0.26893675327301025
151,0.9941380620002747,0.95478355884552,0.016182029619812965,0.24594156444072723
152,0.9939727783203125,0.9480698108673096,0.01583859883248806,0.2881542444229126
153,0.9943669438362122,0.9525456428527832,0.01568823680281639,0.25153014063835144
154,0.9945576786994934,0.9543766975402832,0.015048413537442684,0.2514432370662689
155,0.9956384897232056,0.9516810178756714,0.0130007304251194,0.274351567029953
156,0.9953460693359375,0.9524948000907898,0.01288970373570919,0.2700856029987335
157,0.9952824711799622,0.9518844485282898,0.013442497700452805,0.2703390419483185
158,0.9952316284179688,0.9542241096496582,0.012633515521883965,0.25276094675064087
159,0.9956003427505493,0.9545801281929016,0.012139896862208843,0.25644224882125854
160,0.9957402348518372,0.9544275403022766,0.012383675202727318,0.25977960228919983
161,0.9955494999885559,0.9539189338684082,0.012786061502993107,0.2682915925979614
162,0.9956639409065247,0.9515792727470398,0.012117058038711548,0.2809161841869354
163,0.9953842163085938,0.9537663459777832,0.012478993274271488,0.27435991168022156
164,0.9956766366958618,0.9515792727470398,0.011836924590170383,0.2766059637069702
165,0.9953969120979309,0.954630970954895,0.012579226866364479,0.2536175549030304
166,0.9957783818244934,0.9531559944152832,0.011502882465720177,0.267778605222702
167,0.9957656860351562,0.9531051516532898,0.011590118519961834,0.2713293135166168
168,0.9956130981445312,0.9525456428527832,0.011855610646307468,0.28205400705337524
169,0.9957020878791809,0.9545292854309082,0.012113718315958977,0.265615314245224
170,0.9954605102539062,0.9526473879814148,0.012385118752717972,0.2779046595096588
171,0.9956512451171875,0.9530034065246582,0.011471491307020187,0.274221271276474
172,0.9959309697151184,0.9512740969657898,0.012002410367131233,0.2849046289920807
173,0.9962615966796875,0.9536137580871582,0.011144662275910378,0.2841009497642517
174,0.9963760375976562,0.9533085823059082,0.01052522100508213,0.2828832268714905
175,0.9964650273323059,0.9525964856147766,0.01024946104735136,0.2887707054615021
176,0.9964268803596497,0.9515792727470398,0.010342013090848923,0.28875789046287537
177,0.9965286254882812,0.9547327160835266,0.010288848541676998,0.2721874415874481
178,0.9967193603515625,0.9517827033996582,0.009805153124034405,0.2892884612083435
179,0.9966812133789062,0.9550378918647766,0.010023687034845352,0.26830217242240906
180,0.9967448115348816,0.9545801281929016,0.00935488659888506,0.27271437644958496
181,0.9965031743049622,0.95417320728302,0.009919540956616402,0.2771669626235962
182,0.9964777827262878,0.9538680911064148,0.009550921618938446,0.28377893567085266
183,0.9965413212776184,0.954325795173645,0.009730434976518154,0.277321457862854
184,0.9969736933708191,0.9530034065246582,0.00923125445842743,0.28039753437042236
185,0.9967320561408997,0.9521896243095398,0.0094098299741745,0.2879413962364197
186,0.9966176152229309,0.9520878791809082,0.009489364922046661,0.2886592149734497
187,0.9964650273323059,0.9520878791809082,0.009985587559640408,0.28492751717567444
188,0.9967829585075378,0.9518336057662964,0.009566651657223701,0.2916983962059021
189,0.9965540766716003,0.9527999758720398,0.009399520233273506,0.2991158068180084
190,0.9965159296989441,0.9529525637626648,0.009616315364837646,0.29328930377960205
191,0.9966049194335938,0.9539189338684082,0.009475626051425934,0.28272631764411926
192,0.9968719482421875,0.9521387815475464,0.009029459208250046,0.2997158169746399
193,0.9969736933708191,0.9529525637626648,0.008885973133146763,0.29096680879592896
194,0.9969100952148438,0.9514266848564148,0.008915322832763195,0.30909594893455505
195,0.997100830078125,0.9525456428527832,0.00839270930737257,0.297252893447876
196,0.9967829585075378,0.9532577395439148,0.009021878242492676,0.28801172971725464
197,0.997100830078125,0.9544275403022766,0.008346101269125938,0.2815016806125641
198,0.9968973994255066,0.9532577395439148,0.00837869755923748,0.28978845477104187
199,0.9970245361328125,0.9536137580871582,0.00844399631023407,0.28955841064453125
200,0.9971644282341003,0.9526473879814148,0.008304678834974766,0.29778656363487244
201,0.9970753788948059,0.9526473879814148,0.008757473900914192,0.2995093762874603
202,0.9969736933708191,0.9537663459777832,0.00860576517879963,0.2841874957084656
203,0.9972407221794128,0.9534103274345398,0.008381670340895653,0.29404258728027344
204,0.9970753788948059,0.9517318606376648,0.0078076631762087345,0.30298224091529846
205,0.9972915649414062,0.9532577395439148,0.008017130196094513,0.2892230451107025
206,0.9972152709960938,0.9517318606376648,0.008089976385235786,0.30666884779930115
